id	title	brand	link	vehicle MSRP	description	image_link	availability	condition	product_type	google_product_category	MPN	link_template	color	mileage	model	vin	year	price	store code	MSRP	mileage.unit	custom_label_0
2T36CRAV2TW42G924	2026 Toyota RAV4 Woodland	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-woodland-all-wheel-drive-hybrid-awd-2t36crav2tw42g924/	43280 USD	2026 Midnight Black Metallic Toyota RAV4 New 2026 Toyota RAV4 Woodland HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:75f01121-2ebd-4934-b226-392cd2246216/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T36CRAV2TW42G924	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-woodland-all-wheel-drive-hybrid-awd-2t36crav2tw42g924/123?store={store_code}	BLACK	0 miles	RAV4	2T36CRAV2TW42G924	2026	43280 USD	CT100	43280 USD	MI	RAV4
2T36CRAV3TW38I121	2026 Toyota RAV4 Woodland	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-woodland-all-wheel-drive-hybrid-awd-2t36crav3tw38i121/	42855 USD	2026 Ice Cap Toyota RAV4 New 2026 Toyota RAV4 Woodland HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:3282039e-5104-4063-a3f4-b06130e6e62d/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T36CRAV3TW38I121	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-woodland-all-wheel-drive-hybrid-awd-2t36crav3tw38i121/123?store={store_code}	WHITE	0 miles	RAV4	2T36CRAV3TW38I121	2026	42855 USD	CT100	42855 USD	MI	RAV4
2T36CRAV6TW40G952	2026 Toyota RAV4 Woodland	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-woodland-all-wheel-drive-hybrid-awd-2t36crav6tw40g952/	42135 USD	2026 Ice Cap Toyota RAV4 New 2026 Toyota RAV4 Woodland HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:4c58c7f0-58da-4537-a5e0-33ac1f3d322f/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T36CRAV6TW40G952	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-woodland-all-wheel-drive-hybrid-awd-2t36crav6tw40g952/123?store={store_code}	WHITE	0 miles	RAV4	2T36CRAV6TW40G952	2026	42135 USD	CT100	42135 USD	MI	RAV4
2T36CRAV7TW40H012	2026 Toyota RAV4 Woodland	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-woodland-all-wheel-drive-hybrid-awd-2t36crav7tw40h012/	43280 USD	2026 Storm Cloud Toyota RAV4 New 2026 Toyota RAV4 Woodland HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:bf3d0250-0fb8-401b-8124-c5c82ad8d7a8/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T36CRAV7TW40H012	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-woodland-all-wheel-drive-hybrid-awd-2t36crav7tw40h012/123?store={store_code}	GRAY	0 miles	RAV4	2T36CRAV7TW40H012	2026	43280 USD	CT100	43280 USD	MI	RAV4
2T36CRAV7TW40I967	2026 Toyota RAV4 Woodland	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-woodland-all-wheel-drive-hybrid-awd-2t36crav7tw40i967/	42985 USD	2026 Storm Cloud Toyota RAV4 New 2026 Toyota RAV4 Woodland HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:bf3d0250-0fb8-401b-8124-c5c82ad8d7a8/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T36CRAV7TW40I967	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-woodland-all-wheel-drive-hybrid-awd-2t36crav7tw40i967/123?store={store_code}	GRAY	0 miles	RAV4	2T36CRAV7TW40I967	2026	42985 USD	CT100	42985 USD	MI	RAV4
2T36CRAV7TW42J083	2026 Toyota RAV4 Woodland	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-woodland-all-wheel-drive-hybrid-awd-2t36crav7tw42j083/	43280 USD	2026 Storm Cloud Toyota RAV4 New 2026 Toyota RAV4 Woodland HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:bf3d0250-0fb8-401b-8124-c5c82ad8d7a8/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T36CRAV7TW42J083	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-woodland-all-wheel-drive-hybrid-awd-2t36crav7tw42j083/123?store={store_code}	GRAY	0 miles	RAV4	2T36CRAV7TW42J083	2026	43280 USD	CT100	43280 USD	MI	RAV4
2T36CRAV0TW41I028	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-2t36crav0tw41i028/	43374 USD	2026 Storm Cloud Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:dbc0339f-1e2a-4132-b48d-8a1918c23ceb/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T36CRAV0TW41I028	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-2t36crav0tw41i028/123?store={store_code}	GRAY	0 miles	RAV4	2T36CRAV0TW41I028	2026	43374 USD	CT100	43374 USD	MI	RAV4
2T36CRAV1TW41G711	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-2t36crav1tw41g711/	40634 USD	2026 Wind Chill Pearl 1 Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:686974e2-f9a1-421c-8b6e-839f73d07c16/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T36CRAV1TW41G711	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-2t36crav1tw41g711/123?store={store_code}	WHITE	0 miles	RAV4	2T36CRAV1TW41G711	2026	40634 USD	CT100	40634 USD	MI	RAV4
2T36CRAV6TW39F208	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-2t36crav6tw39f208/	42819 USD	2026 Storm Cloud Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:dbc0339f-1e2a-4132-b48d-8a1918c23ceb/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T36CRAV6TW39F208	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-2t36crav6tw39f208/123?store={store_code}	GRAY	0 miles	RAV4	2T36CRAV6TW39F208	2026	42819 USD	CT100	42819 USD	MI	RAV4
2T36CRAV8TC045172	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-2t36crav8tc045172/	39820 USD	2026 Storm Cloud Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/5ddd-110008693/2T36CRAV8TC045172/8a7f7a7a81dc41ead93f004034e5074f.webp	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T36CRAV8TC045172	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-2t36crav8tc045172/123?store={store_code}	GRAY	0 miles	RAV4	2T36CRAV8TC045172	2026	39820 USD	CT100	39820 USD	MI	RAV4
2T36CRAV9TC41G649	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-2t36crav9tc41g649/	40319 USD	2026 Ice Cap Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:aff4ca1d-6101-4795-b77b-ab50fb26d211/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T36CRAV9TC41G649	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-2t36crav9tc41g649/123?store={store_code}	WHITE	0 miles	RAV4	2T36CRAV9TC41G649	2026	40319 USD	CT100	40319 USD	MI	RAV4
4T36CRAV2TU38F629	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav2tu38f629/	40794 USD	2026 Wind Chill Pearl 1 Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:686974e2-f9a1-421c-8b6e-839f73d07c16/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T36CRAV2TU38F629	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav2tu38f629/123?store={store_code}	WHITE	0 miles	RAV4	4T36CRAV2TU38F629	2026	40794 USD	CT100	40794 USD	MI	RAV4
4T36CRAV2TU43P630	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav2tu43p630/	40794 USD	2026 Ruby Flare Pearl 1 Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:da907931-0feb-49af-b815-bcbf4acafd12/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T36CRAV2TU43P630	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav2tu43p630/123?store={store_code}	RED	0 miles	RAV4	4T36CRAV2TU43P630	2026	40794 USD	CT100	40794 USD	MI	RAV4
4T36CRAV2TU43Q714	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav2tu43q714/	40449 USD	2026 Blueprint Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:9248973a-ba4a-43dc-886c-cc849fdddd05/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T36CRAV2TU43Q714	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav2tu43q714/123?store={store_code}	BLUE	0 miles	RAV4	4T36CRAV2TU43Q714	2026	40449 USD	CT100	40449 USD	MI	RAV4
4T36CRAV3TU39G526	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav3tu39g526/	42819 USD	2026 Blueprint Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:bd2bd78a-4086-430b-b8cd-f66cd026fceb/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T36CRAV3TU39G526	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav3tu39g526/123?store={store_code}	BLUE	0 miles	RAV4	4T36CRAV3TU39G526	2026	42819 USD	CT100	42819 USD	MI	RAV4
4T36CRAV3TU42Q418	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav3tu42q418/	42819 USD	2026 Midnight Black Metallic Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:b6f3e3e4-f30e-48a9-b424-27c51ce142cc/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T36CRAV3TU42Q418	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav3tu42q418/123?store={store_code}	BLACK	0 miles	RAV4	4T36CRAV3TU42Q418	2026	42819 USD	CT100	42819 USD	MI	RAV4
4T36CRAV3TU43Q172	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav3tu43q172/	42819 USD	2026 Midnight Black Metallic Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:b6f3e3e4-f30e-48a9-b424-27c51ce142cc/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T36CRAV3TU43Q172	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav3tu43q172/123?store={store_code}	BLACK	0 miles	RAV4	4T36CRAV3TU43Q172	2026	42819 USD	CT100	42819 USD	MI	RAV4
4T36CRAV3TU43Q642	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav3tu43q642/	43719 USD	2026 Wind Chill Pearl 1 Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:2f1b29da-44e1-4562-a590-e12b6d7f7dd4/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T36CRAV3TU43Q642	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav3tu43q642/123?store={store_code}	WHITE	0 miles	RAV4	4T36CRAV3TU43Q642	2026	43719 USD	CT100	43719 USD	MI	RAV4
4T36CRAV5TU009759	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav5tu009759/	41578 USD	2026 Ruby Flare Pearl 1 Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/3c2e-110008693/4T36CRAV5TU009759/e8d066559c95def2fe457d9eb693f28d.webp	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T36CRAV5TU009759	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav5tu009759/123?store={store_code}	RED	0 miles	RAV4	4T36CRAV5TU009759	2026	41578 USD	CT100	41578 USD	MI	RAV4
4T36CRAV5TU011379	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav5tu011379/	40794 USD	2026 Wind Chill Pearl 1 Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:31fa2110-8c4f-4b4a-b687-a1268ecb0181/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T36CRAV5TU011379	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav5tu011379/123?store={store_code}	WHITE	0 miles	RAV4	4T36CRAV5TU011379	2026	40794 USD	CT100	40794 USD	MI	RAV4
4T36CRAV5TU43Q450	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav5tu43q450/	42819 USD	2026 Midnight Black Metallic Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:b6f3e3e4-f30e-48a9-b424-27c51ce142cc/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T36CRAV5TU43Q450	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav5tu43q450/123?store={store_code}	BLACK	0 miles	RAV4	4T36CRAV5TU43Q450	2026	42819 USD	CT100	42819 USD	MI	RAV4
4T36CRAV6TU39G228	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav6tu39g228/	40924 USD	2026 Wind Chill Pearl 1 Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:686974e2-f9a1-421c-8b6e-839f73d07c16/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T36CRAV6TU39G228	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav6tu39g228/123?store={store_code}	WHITE	0 miles	RAV4	4T36CRAV6TU39G228	2026	40924 USD	CT100	40924 USD	MI	RAV4
4T36CRAV6TU42P800	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav6tu42p800/	43849 USD	2026 Ruby Flare Pearl 1 Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:fe8e7a17-dfa1-427a-a5b5-db066b451e21/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T36CRAV6TU42P800	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav6tu42p800/123?store={store_code}	RED	0 miles	RAV4	4T36CRAV6TU42P800	2026	43849 USD	CT100	43849 USD	MI	RAV4
4T36CRAV8TU40L790	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav8tu40l790/	44648 USD	2026 Midnight Black Metallic Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:b6f3e3e4-f30e-48a9-b424-27c51ce142cc/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T36CRAV8TU40L790	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav8tu40l790/123?store={store_code}	BLACK	0 miles	RAV4	4T36CRAV8TU40L790	2026	44648 USD	CT100	44648 USD	MI	RAV4
4T36CRAV9TU39F753	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav9tu39f753/	40794 USD	2026 Wind Chill Pearl 1 Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:686974e2-f9a1-421c-8b6e-839f73d07c16/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T36CRAV9TU39F753	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav9tu39f753/123?store={store_code}	WHITE	0 miles	RAV4	4T36CRAV9TU39F753	2026	40794 USD	CT100	40794 USD	MI	RAV4
4T36CRAV9TU42Q245	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav9tu42q245/	42819 USD	2026 Midnight Black Metallic Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:b6f3e3e4-f30e-48a9-b424-27c51ce142cc/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T36CRAV9TU42Q245	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav9tu42q245/123?store={store_code}	BLACK	0 miles	RAV4	4T36CRAV9TU42Q245	2026	42819 USD	CT100	42819 USD	MI	RAV4
4T36CRAV9TU42Q441	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav9tu42q441/	40794 USD	2026 Wind Chill Pearl 1 Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:686974e2-f9a1-421c-8b6e-839f73d07c16/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T36CRAV9TU42Q441	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav9tu42q441/123?store={store_code}	WHITE	0 miles	RAV4	4T36CRAV9TU42Q441	2026	40794 USD	CT100	40794 USD	MI	RAV4
4T36CRAV9TU42Q536	2026 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav9tu42q536/	43294 USD	2026 Wind Chill Pearl 1 Toyota RAV4 New 2026 Toyota RAV4 XLE Premium HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:2f1b29da-44e1-4562-a590-e12b6d7f7dd4/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T36CRAV9TU42Q536	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-xle-premium-all-wheel-drive-hybrid-awd-4t36crav9tu42q536/123?store={store_code}	WHITE	0 miles	RAV4	4T36CRAV9TU42Q536	2026	43294 USD	CT100	43294 USD	MI	RAV4
